
DISTRICT_Холодная Гора,3.0
ADMIN_MENU_PRICE,1.0
45324,0.0
ADMIN_MENU_MONEY_RANGE,0.0
MONEY_RANGE_150000 - 200000 $,5.0
ADMIN_MENU_TELEGRAPH,0.0
https://telegra.ph/71019-Sdayotsya-2-komnatnaya-kvartira-Pavlovo-Pole-01-06,1.0
ADMIN_MENU_ADDITIONAL_INFO,1.0
Новострой,1.0
ADMIN_MENU_MAP,1.0
CANCEL_SUBMENU,0.0
ADMIN_MENU_PUBLISH,1.0
PUBLISH_CONFIRM_YES,11.0
➕ Добавить (продажа),1.0
ADMIN_MENU_CANCEL,5.0
➕ Добавить (продажа),1.0
ADMIN_MENU_ROOMS,4.0
ROOMS_ZERO,5.0
ADMIN_MENU_SQUARE,0.0
1231,1.0
ADMIN_MENU_FLOOR,1.0
4,1.0
ADMIN_MENU_ALL_FLOORS,1.0
7,0.0
ADMIN_MENU_METRO,1.0
кпук,0.0
ADMIN_MENU_ADDRESS,0.0
рекцык,1.0
ADMIN_MENU_DISTRICT,0.0
DISTRICT_Жуковского / ХАИ,5.0
ADMIN_MENU_PRICE,0.0
23423,1.0
ADMIN_MENU_MONEY_RANGE,0.0
MONEY_RANGE_80000 - 90000 $,4.0
ADMIN_MENU_TELEGRAPH,1.0
https://telegra.ph/86218-Sdayotsya-2-komnatnaya-kvartira-Saltovka-03-25,1.0
ADMIN_MENU_ADDITIONAL_INFO,1.0
Новострой,1.0
ADMIN_MENU_MAP,0.0
https://www.google.com/maps/search/?api=1&query=%D1%83%D0%BB.+%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D0%B8%D1%8F+%D0%9A%D0%BE%D1%82%D0%BB%D1%8F%D1%80%D0%B0+4%2F6%2C+%D0%A5%D0%B0%D1%80%D1%8C%D0%BA%D0%BE%D0%B2,1.0
ADMIN_MENU_CONTACT,0.0
CONTACT_MY,5.0
ADMIN_MENU_PUBLISH,1.0
PUBLISH_CONFIRM_YES,7.0
➕ Добавить (продажа),0.0
ADMIN_MENU_ROOMS,4.0
ROOMS_THREE,4.0
ADMIN_MENU_SQUARE,0.0
13221,0.0
ADMIN_MENU_FLOOR,0.0
3,1.0
ADMIN_MENU_ALL_FLOORS,0.0
6,1.0
ADMIN_MENU_METRO,0.0
rfgawer,1.0
ADMIN_MENU_ADDRESS,1.0
garegf,0.0
ADMIN_MENU_DISTRICT,1.0
DISTRICT_Жуковского / ХАИ,5.0
ADMIN_MENU_PRICE,1.0
4234,1.0
ADMIN_MENU_MONEY_RANGE,0.0
MONEY_RANGE_150000 - 200000 $,3.0
ADMIN_MENU_TELEGRAPH,1.0
CANCEL_SUBMENU,1.0
ADMIN_MENU_PUBLISH,1.0
PUBLISH_CONFIRM_YES,7.0
➕ Добавить (продажа),1.0
ADMIN_MENU_ROOMS,4.0
ROOMS_ZERO,4.0
ADMIN_MENU_SQUARE,0.0
312,0.0
ADMIN_MENU_METRO,1.0
gre,1.0
ADMIN_MENU_FLOOR,1.0
1,0.0
ADMIN_MENU_ALL_FLOORS,0.0
5,0.0
ADMIN_MENU_DISTRICT,1.0
DISTRICT_Алексеевка,6.0
ADMIN_MENU_ADDRESS,1.0
gr4,1.0
ADMIN_MENU_ADDRESS,1.0
CANCEL_SUBMENU,1.0
ADMIN_MENU_PRICE,0.0
3423,0.0
ADMIN_MENU_MONEY_RANGE,1.0
MONEY_RANGE_200000+ $,4.0
ADMIN_MENU_CONTACT,0.0
CONTACT_MY,4.0
ADMIN_MENU_PUBLISH,1.0
PUBLISH_CONFIRM_YES,8.0
➕ Добавить (продажа),0.0
ADMIN_MENU_ROOMS,5.0
ROOMS_ONE,4.0
ADMIN_MENU_SQUARE,0.0
23423,0.0
ADMIN_MENU_FLOOR,0.0
3,0.0
ADMIN_MENU_ALL_FLOORS,0.0
6,0.0
ADMIN_MENU_METRO,1.0
rtgswt,0.0
ADMIN_MENU_ADDRESS,1.0
wrght,0.0
ADMIN_MENU_DISTRICT,1.0
DISTRICT_Завод Малышева,4.0
ADMIN_MENU_PRICE,1.0
43,0.0
ADMIN_MENU_MONEY_RANGE,1.0
MONEY_RANGE_14000 - 20000 $,4.0
ADMIN_MENU_MONEY_RANGE,0.0
MONEY_RANGE_14000 - 20000 $,3.0
ADMIN_MENU_TELEGRAPH,1.0
https://telegra.ph/71019-Sdayotsya-2-komnatnaya-kvartira-Pavlovo-Pole-01-06,1.0
ADMIN_MENU_ADDITIONAL_INFO,1.0
Новострой,1.0
ADMIN_MENU_MAP,1.0
https://www.google.com/maps/search/?api=1&query=%D1%83%D0%BB.+%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D0%B8%D1%8F+%D0%9A%D0%BE%D1%82%D0%BB%D1%8F%D1%80%D0%B0+4%2F6%2C+%D0%A5%D0%B0%D1%80%D1%8C%D0%BA%D0%BE%D0%B2,1.0
ADMIN_MENU_CONTACT,0.0
CONTACT_MY,5.0
ADMIN_MENU_PUBLISH,1.0
PUBLISH_CONFIRM_YES,6.0
➕ Добавить (аренда),153.0
✏ Написать сообщение,2.0
Hi,2.0
CONFIRM_SENDING_YES,9.0
➕ Добавить (аренда),10.0
ADMIN_MENU_CANCEL,11.0
➖ Удалить (продажа),29.0
12351,29.0
DELETE_CONFIRM,20.0
➖ Удалить (продажа),48.0
12347,4.0
DELETE_CONFIRM,6.0
➖ Удалить (продажа),31.0
12347,4.0
➖ Удалить (продажа),24.0
12348,4.0
DELETE_CONFIRM,5.0
➖ Удалить (продажа),36.0
12350,5.0
DELETE_CONFIRM,5.0
➖ Удалить (продажа),27.0
12349,3.0
DELETE_CONFIRM,6.0
➖ Удалить (продажа),36.0
12346,4.0
DELETE_CONFIRM,5.0
➕ Добавить (продажа),1.0
ADMIN_MENU_ROOMS,5.0
ROOMS_ZERO,5.0
ADMIN_MENU_SQUARE,2.0
123,1.0
ADMIN_MENU_FLOOR,10.0
✏ Написать сообщение,12.0
✏ Написать сообщение,5.0
➕ Добавить (продажа),1.0
➕ Добавить (аренда),1.0
/start,5.0
➕ Добавить (аренда),14.0
ADMIN_MENU_CANCEL,11.0
✏ Написать сообщение,1.0
➕ Добавить (продажа),1.0
ADMIN_MENU_ROOMS,6.0
ROOMS_ZERO,7.0
ADMIN_MENU_CANCEL,1.0
➕ Добавить (продажа),1.0
ADMIN_MENU_ROOMS,8.0
ROOMS_ZERO,7.0
ADMIN_MENU_SQUARE,3.0
7644,1.0
ADMIN_MENU_FLOOR,2.0
4,1.0
ADMIN_MENU_ALL_FLOORS,2.0
8,2.0
ADMIN_MENU_METRO,2.0
Chjnft,0.0
ADMIN_MENU_ADDRESS,2.0
Uhv,1.0
ADMIN_MENU_DISTRICT,3.0
DISTRICT_Жуковского / ХАИ,4.0
ADMIN_MENU_PRICE,1.0
Yyy,1.0
ADMIN_MENU_MONEY_RANGE,3.0
MONEY_RANGE_25000 - 30000 $,5.0
ADMIN_MENU_TELEGRAPH,1.0
CANCEL_SUBMENU,1.0
ADMIN_MENU_PUBLISH,19.0
PUBLISH_CONFIRM_YES,15.0
➕ Добавить (продажа),19.0
ADMIN_MENU_ROOMS,21.0
ROOMS_ZERO,7.0
ADMIN_MENU_SQUARE,1.0
324,1.0
ADMIN_MENU_FLOOR,2.0
3,2.0
ADMIN_MENU_ALL_FLOORS,2.0
5,1.0
ADMIN_MENU_METRO,3.0
укпук,2.0
ADMIN_MENU_ADDRESS,3.0
онурые,2.0
ADMIN_MENU_DISTRICT,4.0
DISTRICT_Алексеевка,7.0
ADMIN_MENU_PRICE,2.0
4523,1.0
ADMIN_MENU_MONEY_RANGE,3.0
MONEY_RANGE_25000 - 30000 $,7.0
ADMIN_MENU_PUBLISH,27.0
PUBLISH_CONFIRM_YES,27.0
➕ Добавить (продажа),28.0
ADMIN_MENU_ROOMS,14.0
ROOMS_ZERO,9.0
ADMIN_MENU_SQUARE,3.0
213,1.0
ADMIN_MENU_FLOOR,3.0
2,1.0
ADMIN_MENU_ALL_FLOORS,5.0
4,2.0
ADMIN_MENU_METRO,2.0
ewfwe,1.0
ADMIN_MENU_ADDRESS,2.0
grtesg,1.0
ADMIN_MENU_DISTRICT,3.0
DISTRICT_Алексеевка,8.0
ADMIN_MENU_PRICE,2.0
2435243,1.0
ADMIN_MENU_MONEY_RANGE,3.0
MONEY_RANGE_25000 - 30000 $,7.0
ADMIN_MENU_PUBLISH,32.0
PUBLISH_CONFIRM_YES,27.0
➕ Добавить (аренда),1.0
ADMIN_MENU_ROOMS,6.0
ROOMS_ONE,5.0
ADMIN_MENU_SQUARE,1.0
23423,1.0
ADMIN_MENU_FLOOR,0.0
3,1.0
ADMIN_MENU_ALL_FLOORS,0.0
5,1.0
ADMIN_MENU_METRO,1.0
ergr,1.0
ADMIN_MENU_ADDRESS,1.0
hsrt,1.0
ADMIN_MENU_DISTRICT,1.0
DISTRICT_Завод Малышева,5.0
ADMIN_MENU_PRICE,1.0
4523,1.0
ADMIN_MENU_MONEY_RANGE,2.0
MONEY_RANGE_6000 - 8000 грн,8.0
ADMIN_MENU_PUBLISH,1.0
PUBLISH_CONFIRM_YES,14.0
➕ Добавить (продажа),35.0
ADMIN_MENU_ROOMS,13.0
ROOMS_ZERO,7.0
ADMIN_MENU_SQUARE,3.0
234,1.0
ADMIN_MENU_FLOOR,2.0
3,1.0
ADMIN_MENU_ALL_FLOORS,4.0
6,2.0
ADMIN_MENU_METRO,2.0
erwgfe,1.0
ADMIN_MENU_ADDRESS,2.0
ytrhert,1.0
ADMIN_MENU_DISTRICT,3.0
DISTRICT_Новые дома,6.0
ADMIN_MENU_PRICE,2.0
432,1.0
ADMIN_MENU_MONEY_RANGE,3.0
MONEY_RANGE_25000 - 30000 $,5.0
ADMIN_MENU_TELEGRAPH,1.0
CANCEL_SUBMENU,1.0
ADMIN_MENU_PUBLISH,32.0
PUBLISH_CONFIRM_YES,27.0
/exit,5.0
/admin 1234,5.0
➕ Добавить (аренда),16.0
➕ Добавить (аренда),1.0
ADMIN_MENU_ROOMS,14.0
ROOMS_TWO,6.0
ADMIN_MENU_SQUARE,2.0
3242,1.0
ADMIN_MENU_ROOMS,6.0
ROOMS_ZERO,6.0
ADMIN_MENU_SQUARE,1.0
755,1.0
ADMIN_MENU_FLOOR,2.0
5,1.0
ADMIN_MENU_ALL_FLOORS,2.0
8,1.0
ADMIN_MENU_METRO,2.0
Hjjh,1.0
ADMIN_MENU_ADDRESS,2.0
Dtgg,1.0
ADMIN_MENU_DISTRICT,3.0
DISTRICT_Жуковского / ХАИ,4.0
ADMIN_MENU_PRICE,2.0
5665,1.0
ADMIN_MENU_MONEY_RANGE,2.0
MONEY_RANGE_16000+ грн,5.0
ADMIN_MENU_TELEGRAPH,2.0
CANCEL_SUBMENU,1.0
ADMIN_MENU_FLOOR,2.0
4,1.0
ADMIN_MENU_ALL_FLOORS,0.0
7,1.0
ADMIN_MENU_METRO,1.0
erfgsre,1.0
ADMIN_MENU_ADDRESS,1.0
erfd,1.0
ADMIN_MENU_DISTRICT,1.0
DISTRICT_Пр. Гагарина,5.0
ADMIN_MENU_PRICE,2.0
4523,1.0
ADMIN_MENU_MONEY_RANGE,1.0
MONEY_RANGE_4500 - 6000 грн,5.0
ADMIN_MENU_PUBLISH,47.0
ADMIN_MENU_PUBLISH,2.0
PUBLISH_CONFIRM_YES,53.0
PUBLISH_CONFIRM_YES,54.0
/exit,170.0
Dkxk,9.0
✏ Написать сообщение,1.0
grfed,3.0
CONFIRM_SENDING_YES,10.0
➖ Удалить (продажа),82.0
12352_аренда 
Данные пользователя:,2.0
DELETE_CANCEL,1.0
➖ Удалить (аренда),50.0
DELETE_CANCEL,1.0
➖ Удалить (продажа),73.0
12355,39.0
DELETE_CONFIRM,26.0
➕ Добавить (аренда),10.0
ADMIN_MENU_CANCEL,10.0
➕ Добавить (аренда),1.0
ADMIN_MENU_ROOMS,9.0
ROOMS_TWO,7.0
21312,0.0
d,0.0
ADMIN_MENU_SQUARE,3.0
CANCEL_SUBMENU,1.0
ADMIN_MENU_SQUARE,1.0
341,1.0
ADMIN_MENU_FLOOR,3.0
3,0.0
ADMIN_MENU_ALL_FLOORS,2.0
5,1.0
ADMIN_MENU_METRO,2.0
regr,1.0
ADMIN_MENU_ADDRESS,2.0
erger,1.0
ADMIN_MENU_DISTRICT,4.0
DISTRICT_Одесская,6.0
ADMIN_MENU_PRICE,2.0
5432,2.0
ADMIN_MENU_MONEY_RANGE,3.0
MONEY_RANGE_16000+ грн,5.0
ADMIN_MENU_TELEGRAPH,2.0
https://telegra.ph/39926-Sdayotsya-1-komnatnaya-kvartira-Saltovka-08-01,0.0
ADMIN_MENU_ADDITIONAL_INFO,2.0
Новострой,1.0
ADMIN_MENU_MAP,2.0
https://www.google.com/maps/search/?api=1&query=%D0%96%D0%9A+%D0%92%D0%BE%D1%80%D0%BE%D0%B1%D1%8C%D1%91%D0%B2%D1%8B+%D0%93%D0%BE%D1%80%D1%8B%2C+%D1%83%D0%BB.+%D0%A7%D0%B5%D1%80%D0%BD%D0%B8%D0%B2%D0%B5%D1%86%D0%BA%D0%B0%D1%8F%2C+3%D0%92%2C+%D0%A5%D0%B0%D1%80%D1%8C%D0%BA%D0%BE%D0%B2,1.0
ADMIN_MENU_CONTACT,2.0
@kharkiv_support_bot,5.0
ADMIN_MENU_PUBLISH,5.0
PUBLISH_CONFIRM_YES,19.0
➕ Добавить (аренда),27.0
ADMIN_MENU_CANCEL,15.0
➖ Удалить (аренда),49.0
DELETE_CANCEL,3.0
➖ Удалить (продажа),68.0
63949,40.0
DELETE_CONFIRM,25.0
➕ Добавить (продажа),13.0
ADMIN_MENU_ROOMS,11.0
ROOMS_ONE,7.0
ADMIN_MENU_SQUARE,2.0
34,1.0
ADMIN_MENU_FLOOR,1.0
5,1.0
ADMIN_MENU_ALL_FLOORS,3.0
7,1.0
ADMIN_MENU_METRO,2.0
ewrgre,1.0
ADMIN_MENU_ADDRESS,1.0
htrwsgt,1.0
ADMIN_MENU_DISTRICT,2.0
DISTRICT_Холодная Гора,6.0
ADMIN_MENU_PRICE,2.0
234523,1.0
ADMIN_MENU_MONEY_RANGE,3.0
MONEY_RANGE_70000 - 80000 $,5.0
ADMIN_MENU_TELEGRAPH,2.0
https://telegra.ph/79237-Sdayotsya-4-komnatnaya-kvartira-Saltovka-02-20,1.0
ADMIN_MENU_ADDITIONAL_INFO,2.0
Новострой,1.0
ADMIN_MENU_MAP,2.0
https://www.google.com/maps/search/?api=1&query=%D0%96%D0%9A+%D0%92%D0%BE%D1%80%D0%BE%D0%B1%D1%8C%D1%91%D0%B2%D1%8B+%D0%93%D0%BE%D1%80%D1%8B%2C+%D1%83%D0%BB.+%D0%A7%D0%B5%D1%80%D0%BD%D0%B8%D0%B2%D0%B5%D1%86%D0%BA%D0%B0%D1%8F%2C+3%D0%92%2C+%D0%A5%D0%B0%D1%80%D1%8C%D0%BA%D0%BE%D0%B2,1.0
ADMIN_MENU_CONTACT,1.0
@kharkiv_support_bot,5.0
ADMIN_MENU_PUBLISH,59.0
PUBLISH_CONFIRM_YES,15.0
До,9.0
/admin 1234,123.0
➕ Добавить (аренда),62.0
➕ Добавить (продажа),8.0
➕ Добавить (аренда),11.0
ADMIN_MENU_CANCEL,14.0
➕ Добавить (продажа),1.0
ADMIN_MENU_ROOMS,6.0
ROOMS_ONE,7.0
ADMIN_MENU_SQUARE,2.0
453,1.0
ADMIN_MENU_FLOOR,1.0
4,1.0
ADMIN_MENU_ALL_FLOORS,2.0
6,1.0
ADMIN_MENU_METRO,2.0
regw,1.0
ADMIN_MENU_ADDRESS,2.0
trg,1.0
ADMIN_MENU_ROOMS,2.0
ROOMS_TWO,6.0
ADMIN_MENU_DISTRICT,3.0
DISTRICT_Новые дома,5.0
ADMIN_MENU_PRICE,2.0
23423,1.0
ADMIN_MENU_MONEY_RANGE,2.0
MONEY_RANGE_80000 - 90000 $,7.0
ADMIN_MENU_PUBLISH,43.0
PUBLISH_CONFIRM_YES,15.0
➕ Добавить (аренда),13.0
/admin 1234,17.0
➕ Добавить (аренда),9.0
ADMIN_MENU_CANCEL,10.0
✏ Написать сообщение,1.0
Привет всем!,2.0
CONFIRM_SENDING_YES,6.0
exit,2.0
/exit,2.0
➕ Добавить (аренда),0.0
ADMIN_MENU_ROOMS,5.0
ROOMS_ONE,5.0
ADMIN_MENU_SQUARE,2.0
234,0.0
ADMIN_MENU_FLOOR,2.0
4,1.0
ADMIN_MENU_ALL_FLOORS,1.0
6,1.0
ADMIN_MENU_METRO,2.0
erfa,1.0
ADMIN_MENU_ADDRESS,2.0
tghrw,1.0
ADMIN_MENU_DISTRICT,2.0
DISTRICT_Пр. Гагарина,5.0
ADMIN_MENU_PRICE,1.0
45,1.0
ADMIN_MENU_MONEY_RANGE,2.0
MONEY_RANGE_6000 - 8000 грн,5.0
ADMIN_MENU_ADDITIONAL_INFO,2.0
CANCEL_SUBMENU,2.0
ADMIN_MENU_TELEGRAPH,2.0
CANCEL_SUBMENU,1.0
ADMIN_MENU_PUBLISH,32.0
PUBLISH_CONFIRM_YES,15.0
➕ Добавить (продажа),1.0
ADMIN_MENU_ROOMS,5.0
ROOMS_ONE,4.0
ADMIN_MENU_SQUARE,0.0
3242,1.0
ADMIN_MENU_FLOOR,0.0
4,0.0
ADMIN_MENU_ALL_FLOORS,1.0
7,1.0
ADMIN_MENU_METRO,1.0
regfer,1.0
ADMIN_MENU_ADDRESS,1.0
gtersrgt,1.0
ADMIN_MENU_DISTRICT,1.0
DISTRICT_Пр. Гагарина,4.0
ADMIN_MENU_PRICE,1.0
45,1.0
ADMIN_MENU_MONEY_RANGE,1.0
MONEY_RANGE_14000 - 20000 $,6.0
ADMIN_MENU_PUBLISH,1.0
PUBLISH_CONFIRM_YES,17.0
➕ Добавить (аренда),1.0
✏ Написать сообщение,2.0
➖ Удалить (продажа),1.0
gjkm,7.0
/start,0.0
/admin 1234,18.0
➕ Добавить (аренда),9.0
ADMIN_MENU_ROOMS,12.0
ROOMS_FOUR,8.0
ADMIN_MENU_SQUARE,1.0
56,2.0
ADMIN_MENU_FLOOR,1.0
4,1.0
ADMIN_MENU_ALL_FLOORS,2.0
8,0.0
ADMIN_MENU_METRO,2.0
Jbb,0.0
ADMIN_MENU_ADDRESS,3.0
Dgb,1.0
ADMIN_MENU_DISTRICT,3.0
DISTRICT_Жуковского / ХАИ,6.0
ADMIN_MENU_PRICE,2.0
46,1.0
ADMIN_MENU_MONEY_RANGE,2.0
MONEY_RANGE_4500 - 6000 грн,6.0
ADMIN_MENU_TELEGRAPH,2.0
CANCEL_SUBMENU,1.0
ADMIN_MENU_PUBLISH,38.0
PUBLISH_CONFIRM_YES,15.0
✏ Написать сообщение,1.0
➕ Добавить (аренда),1.0
➕ Добавить (продажа),1.0
ADMIN_MENU_CANCEL,4.0
➕ Добавить (продажа),0.0
ADMIN_MENU_ROOMS,10.0
ROOMS_TWO,4.0
ADMIN_MENU_SQUARE,0.0
466,0.0
ADMIN_MENU_FLOOR,1.0
ADMIN_MENU_ROOMS,1.0
CANCEL_SUBMENU,1.0
ADMIN_MENU_CANCEL,1.0
➕ Добавить (продажа),0.0
ADMIN_MENU_ROOMS,6.0
ROOMS_TWO,5.0
ADMIN_MENU_SQUARE,0.0
456,1.0
ADMIN_MENU_FLOOR,0.0
4,1.0
ADMIN_MENU_ALL_FLOORS,1.0
8,0.0
ADMIN_MENU_METRO,0.0
Ргрр,1.0
ADMIN_MENU_ADDRESS,1.0
Рлдт,0.0
ADMIN_MENU_DISTRICT,0.0
DISTRICT_ХТЗ / Рогань,4.0
ADMIN_MENU_PRICE,1.0
466,1.0
ADMIN_MENU_MONEY_RANGE,1.0
MONEY_RANGE_40000 - 45000 $,4.0
ADMIN_MENU_TELEGRAPH,0.0
https://telegra.ph/79237-Sdayotsya-4-komnatnaya-kvartira-Saltovka-02-20,0.0
ADMIN_MENU_ADDITIONAL_INFO,2.0
Новострой,1.0
ADMIN_MENU_MAP,2.0
CANCEL_SUBMENU,1.0
ADMIN_MENU_CONTACT,1.0
@kharkiv_support_bot,5.0
ADMIN_MENU_PUBLISH,6.0
PUBLISH_CONFIRM_YES,14.0
➕ Добавить (продажа),1.0
ADMIN_MENU_CANCEL,4.0
➕ Добавить (аренда),0.0
ADMIN_MENU_ROOMS,4.0
ROOMS_FOUR,4.0
ADMIN_MENU_SQUARE,0.0
46,1.0
ADMIN_MENU_FLOOR,0.0
5,1.0
ADMIN_MENU_ALL_FLOORS,0.0
8,1.0
ADMIN_MENU_METRO,0.0
Hoggg,0.0
ADMIN_MENU_ADDRESS,0.0
Yuggg,0.0
ADMIN_MENU_DISTRICT,0.0
DISTRICT_Пр. Гагарина,5.0
ADMIN_MENU_PRICE,1.0
6644,1.0
ADMIN_MENU_MONEY_RANGE,0.0
MONEY_RANGE_8000 - 10000 грн,4.0
ADMIN_MENU_ADDITIONAL_INFO,0.0
Нет,1.0
ADMIN_MENU_CONTACT,0.0
CONTACT_MY,5.0
ADMIN_MENU_PUBLISH,1.0
PUBLISH_CONFIRM_YES,12.0
➕ Добавить (продажа),1.0
ADMIN_MENU_ROOMS,5.0
ROOMS_FOUR,5.0
ADMIN_MENU_SQUARE,1.0
567,1.0
ADMIN_MENU_FLOOR,1.0
5,1.0
ADMIN_MENU_ALL_FLOORS,0.0
9,1.0
ADMIN_MENU_METRO,1.0
Рлло,1.0
ADMIN_MENU_ADDRESS,1.0
Опро,1.0
ADMIN_MENU_DISTRICT,0.0
DISTRICT_Павлово Поле,4.0
ADMIN_MENU_PRICE,1.0
467,0.0
ADMIN_MENU_MONEY_RANGE,0.0
MONEY_RANGE_50000 - 60000 $,3.0
ADMIN_MENU_TELEGRAPH,1.0
https://telegra.ph/77675-Sdayotsya-2-komnatnaya-kvartira-Harkov-02-11,1.0
ADMIN_MENU_ADDITIONAL_INFO,1.0
Нет собак,1.0
ADMIN_MENU_CONTACT,1.0
@kharkiv_support_bot,4.0
ADMIN_MENU_PUBLISH,1.0
PUBLISH_CONFIRM_YES,8.0
➖ Удалить (продажа),43.0
73317,8.0
DELETE_CANCEL,1.0
➖ Удалить (продажа),47.0
73317,3.0
DELETE_CONFIRM,20.0
➕ Добавить (продажа),0.0
ADMIN_MENU_ROOMS,3.0
ROOMS_FOUR,4.0
ADMIN_MENU_SQUARE,0.0
5775,1.0
ADMIN_MENU_FLOOR,1.0
5,1.0
ADMIN_MENU_ADDRESS,0.0
Hfc,1.0
ADMIN_MENU_METRO,1.0
Tj,1.0
ADMIN_MENU_DISTRICT,1.0
DISTRICT_Холодная Гора,4.0
ADMIN_MENU_PRICE,0.0
567,1.0
ADMIN_MENU_MONEY_RANGE,0.0
MONEY_RANGE_45000 - 50000 $,4.0
ADMIN_MENU_CONTACT,1.0
CONTACT_MY,5.0
ADMIN_MENU_CANCEL,1.0
➕ Добавить (продажа),0.0
ADMIN_MENU_ROOMS,3.0
ROOMS_THREE,3.0
ADMIN_MENU_SQUARE,1.0
66,0.0
ADMIN_MENU_FLOOR,1.0
4,0.0
ADMIN_MENU_ALL_FLOORS,0.0
9,1.0
